nroTicket;nroComprobante;fechaEjecucion;fechaLiquidacion;tipoOperacion;instrumento;moneda;mercado;cantidad;precio;montoBruto;comision;ddmm;iva;otros;total
77336823;9955454;19-12-2025;22-12-2025;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;2.235;44,5;-99.457,5;-447,5588;-49,7288;-104,4304;0;-100.059,22
77601366;9978811;22-12-2025;22-12-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-936.577;0,071;664,9697;0;0;0;0;664,97
77632643;10008317;22-12-2025;22-12-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;936.577;106,75;-999.795,9475;0;0;0;0;-999.795,95
77725222;6343019;22-12-2025;22-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-204.732,9814;9.973,967;2.042.000;0;0;0;0;2.042.000
77580749;27351625;22-12-2025;22-12-2025;Orden De Pago;;ARS;;;;-42.591,4;0;0;0;0;-42.591,4
77622307;9999359;22-12-2025;23-12-2025;Compra;CEDEAR C3.AI INC (AI) (AI);ARS;BYMA;80;4.530;-362.400;-1.630,8;-181,2;-380,52;0;-364.592,52
77625836;10002665;22-12-2025;23-12-2025;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;4.528;43,9;-198.779,2;-894,5064;-99,3896;-208,7182;0;-199.981,81
77631369;10007043;22-12-2025;23-12-2025;Compra Dolar Mep;CEDEAR NIKE INC. (NKE);USD;BYMA;40;4,94;-197,6;-0,8892;-0,0988;-0,2075;0;-198,8
77634645;10010304;22-12-2025;23-12-2025;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;8.016;24,8;-198.796,8;-894,5856;-99,3984;-208,7366;0;-199.999,52
77892074;6361262;23-12-2025;23-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-15.027,818;9.981,489;150.000;0;0;0;0;150.000
77606702;9983925;22-12-2025;23-12-2025;Compra Dolar Mep;CEDEAR STARBUCKS CORP (SBUX);USD;BYMA;40;7,55;-302;-1,359;-0,151;-0,3171;0;-303,83
77613134;9990333;22-12-2025;23-12-2025;Compra;CEDEAR NIKE INC. (NKE);ARS;BYMA;49;7.405;-362.845;-1.632,8025;-181,4225;-380,9873;0;-365.040,21
77827310;10033537;23-12-2025;26-12-2025;Compra;CEDEAR STARBUCKS CORP (SBUX);ARS;BYMA;4;10.740;-42.960;-193,32;-21,48;-45,108;0;-43.219,91
77814199;10020686;23-12-2025;26-12-2025;Compra;CEDEAR NIKE INC. (NKE);ARS;BYMA;6;7.350;-44.100;-198,45;-22,05;-46,305;0;-44.366,81
77828706;10034932;23-12-2025;26-12-2025;Compra;CEDEAR C3.AI INC (AI) (AI);ARS;BYMA;12;4.280;-51.360;-231,12;-25,68;-53,928;0;-51.670,73
77973611;27539788;26-12-2025;26-12-2025;Orden De Pago;;ARS;;;;-45.742,56;0;0;0;0;-45.742,56
78292851;6383038;26-12-2025;26-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-51.498,0173;10.000,385;515.000;0;0;0;0;515.000
78098861;10068633;26-12-2025;29-12-2025;Venta;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;-117;8.325;974.025;-4.383,1125;-487,0125;-1.022,7263;0;968.132,15
78103535;10073277;26-12-2025;29-12-2025;Compra;CEDEAR STARBUCKS CORP (SBUX);ARS;BYMA;2;10.620;-21.240;-95,58;-10,62;-22,302;0;-21.368,5
78111394;10080771;26-12-2025;29-12-2025;Compra;CEDEAR C3.AI INC (AI) (AI);ARS;BYMA;23;4.255;-97.865;-440,3925;-48,9325;-102,7583;0;-98.457,08
78116838;10086151;26-12-2025;29-12-2025;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;2.287;43,8;-100.170,6;-450,7677;-50,0853;-105,1791;0;-100.776,63
78090644;10060929;26-12-2025;29-12-2025;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;4.147;24,15;-100.150,05;-450,6752;-50,075;-105,1576;0;-100.755,96
78119093;10088403;26-12-2025;29-12-2025;Venta;BANCO BBVA ARG ESC S 1 V. (BBAR);ARS;BYMA;-8;9.275;74.200;-333,9;-37,1;-77,91;0;73.751,09
78532657;6445757;29-12-2025;29-12-2025;Liquidacion Suscripcion Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;47.902,3558;10.020,384;-480.000;0;0;0;0;-480.000
78608187;2063815;30-12-2025;30-12-2025;Dividendos;Peso argentino;ARS;;;;149,32;0;-0,1493;-0,0314;0;138,69
